puesto_ord,sex_ Male,sex_ Female,age,rango_edad,hours-per-week,educacion_superior,education-num,marital-status_Casado/a (civil),occ_ord,edad_ajustada,horas_puesto,marital-status_Nunca casado/a,income
1,False,True,36,2,25,0,10,True,5,360,125,False,0
2,True,False,18,0,40,0,7,False,2,126,80,True,0
3,True,False,33,1,40,0,6,True,4,198,160,False,0
3,True,False,46,3,38,1,13,True,17,598,646,False,1
2,False,True,49,3,40,0,7,True,2,343,80,False,0
2,False,True,41,2,40,0,9,True,4,369,160,False,0
2,False,True,52,3,40,0,10,False,4,520,160,False,0
2,True,False,40,2,40,0,10,False,2,400,80,False,0
2,False,True,53,3,40,0,10,False,17,530,680,True,0
5,True,False,45,2,50,0,9,True,6,405,300,False,0
3,True,False,30,1,40,0,6,True,6,180,240,False,0
2,True,False,56,4,40,0,9,True,2,504,80,False,0
2,True,False,24,0,40,0,9,True,6,216,240,False,0
5,True,False,71,5,50,0,4,True,5,284,250,False,0
5,False,True,20,0,30,0,9,False,10,180,300,False,0
2,True,False,26,1,50,1,13,True,7,338,350,False,0
2,True,False,34,1,65,0,9,True,10,306,650,False,0
1,False,True,36,2,40,0,5,False,5,180,200,False,0
2,False,True,49,3,60,0,9,False,17,441,1020,False,0
2,True,False,48,3,50,1,16,True,17,768,850,False,1
2,False,True,22,0,40,0,9,False,1,198,40,True,0
2,True,False,30,1,40,0,10,False,3,300,120,False,0
2,True,False,51,3,40,0,9,False,6,459,240,False,0
2,False,True,46,3,40,0,10,False,10,460,400,False,0
10,True,False,32,1,45,0,9,True,15,288,675,False,0
2,False,True,42,2,40,1,15,True,10,630,400,False,1
2,True,False,52,3,50,0,10,True,7,520,350,False,0
2,False,True,57,4,40,0,9,False,4,513,160,False,0
2,False,True,35,1,39,0,10,False,4,350,156,False,0
2,True,False,52,3,50,1,14,True,17,728,850,False,1
1,False,True,59,4,12,0,5,False,5,295,60,False,0
2,False,True,36,2,40,0,10,False,15,360,600,False,0
2,True,False,33,1,40,0,10,True,15,330,600,False,1
3,True,False,67,5,20,0,9,False,7,603,140,False,0
5,True,False,31,1,48,0,10,True,10,310,480,False,0
2,True,False,31,1,50,0,9,True,17,279,850,False,0
2,True,False,28,1,42,0,10,False,3,280,126,True,0
1,False,True,72,5,20,0,4,False,5,288,100,False,0
2,True,False,36,2,40,0,9,False,6,324,240,False,0
5,True,False,58,4,35,0,9,True,10,522,350,False,1
2,True,False,56,4,40,0,9,True,3,504,120,False,0
2,True,False,35,1,40,0,10,False,10,350,400,True,0
2,True,False,37,2,40,0,11,True,6,407,240,False,1
2,False,True,44,2,40,1,13,False,15,572,600,False,0
2,True,False,26,1,40,0,9,False,5,234,200,True,0
2,True,False,51,3,40,0,9,True,4,459,160,False,0
2,True,False,31,1,50,0,10,True,6,310,300,False,1
2,False,True,30,1,40,0,10,False,10,300,400,True,0
2,False,True,20,0,40,0,10,False,4,200,160,True,0
2,False,True,21,0,40,0,10,False,4,210,160,True,0
2,True,False,37,2,50,1,13,True,17,481,850,False,1
2,True,False,53,3,40,0,11,True,17,583,680,False,1
2,True,False,54,3,45,0,9,True,4,486,180,False,0
1,False,True,32,1,32,1,13,False,5,416,160,False,0
1,False,True,34,1,6,0,10,True,5,340,30,False,1
2,True,False,30,1,50,1,13,True,10,390,500,False,1
2,False,True,43,2,40,0,9,False,15,387,600,False,0
2,False,True,48,3,40,0,11,False,1,528,40,False,0
5,True,False,42,2,48,1,13,True,10,546,480,False,0
2,True,False,62,4,40,0,9,True,3,558,120,False,0
2,True,False,31,1,40,0,9,True,6,279,240,False,0
2,True,False,22,0,60,0,9,False,10,198,600,True,0
2,True,False,45,2,32,1,13,True,15,585,480,False,0
2,True,False,34,1,45,0,10,False,10,340,450,False,0
2,True,False,64,4,20,0,9,True,15,576,300,False,0
5,True,False,42,2,65,1,13,True,5,546,325,False,0
5,True,False,60,4,70,0,9,True,10,540,700,False,0
2,True,False,44,2,58,0,9,False,6,396,348,True,0
1,True,False,67,5,4,0,4,True,5,268,20,False,0
2,False,True,45,2,40,0,12,False,7,540,280,False,0
5,True,False,53,3,38,1,15,True,17,795,646,False,1
2,True,False,37,2,50,0,11,True,4,407,200,False,1
1,False,True,32,1,40,0,6,True,5,192,200,False,0
2,False,True,23,0,35,0,9,False,1,207,35,True,0
2,True,False,28,1,40,1,13,True,17,364,680,False,0
2,True,False,55,3,41,0,4,True,6,220,246,False,0
2,False,True,58,4,24,1,14,False,4,812,96,True,1
10,True,False,74,5,25,0,10,True,15,740,375,False,1
2,True,False,27,1,40,0,9,False,4,243,160,True,0
2,False,True,37,2,40,0,9,False,4,333,160,False,0
1,False,True,22,0,4,0,10,False,5,220,20,True,0
5,True,False,44,2,70,0,6,True,1,264,70,False,0
2,True,False,23,0,40,0,12,False,4,276,160,True,0
2,True,False,41,2,40,1,13,True,15,533,600,False,0
2,True,False,45,2,55,0,10,True,7,450,385,False,1
2,True,False,29,1,40,0,9,False,3,261,120,False,0
2,True,False,33,1,45,1,13,False,10,429,450,True,1
3,True,False,61,4,60,1,14,True,15,854,900,False,1
2,False,True,29,1,45,0,12,True,10,348,450,False,1
2,True,False,22,0,38,0,10,False,10,220,380,True,0
2,True,False,28,1,40,0,5,False,6,140,240,True,0
2,False,True,30,1,40,1,13,True,17,390,680,False,0
2,True,False,20,0,20,0,10,False,2,200,40,True,0
1,True,False,28,1,30,0,6,False,5,168,150,False,0
2,True,False,45,2,50,0,9,True,6,405,300,False,1
1,False,True,19,0,24,0,10,False,5,190,120,True,0
2,False,True,42,2,40,0,12,False,15,504,600,False,0
2,True,False,34,1,40,0,9,False,6,306,240,True,0
2,True,False,31,1,60,1,13,True,17,403,1020,False,1
2,False,True,23,0,40,1,13,False,15,299,600,True,0
2,True,False,50,3,50,0,9,True,6,450,300,False,0
2,True,False,40,2,40,0,6,True,15,240,600,False,1
2,False,True,57,4,45,0,9,False,4,513,180,False,0
2,False,True,35,1,27,0,10,True,4,350,108,False,0
2,True,False,24,0,45,1,13,False,15,312,675,True,0
2,False,True,27,1,15,0,10,False,4,270,60,True,0
3,False,True,27,1,40,0,10,False,7,270,280,True,1
10,True,False,45,2,40,0,9,True,10,405,400,False,0
2,True,False,80,5,30,1,16,True,17,1280,510,False,0
2,True,False,23,0,50,0,10,False,1,230,50,True,0
2,True,False,46,3,40,0,10,True,15,460,600,False,1
2,True,False,38,2,40,1,13,True,10,494,400,False,1
2,True,False,50,3,60,0,9,False,10,450,600,False,0
2,True,False,90,5,20,1,13,True,10,1170,200,False,0
2,True,False,55,3,50,0,10,True,10,550,500,False,0
2,False,True,72,5,50,0,9,True,15,648,750,False,0
2,False,True,65,4,40,0,10,False,4,650,160,False,0
2,True,False,37,2,40,0,6,False,6,222,240,False,0
2,False,True,39,2,40,0,9,True,4,351,160,False,0
2,True,False,38,2,40,0,11,True,6,418,240,False,0
2,True,False,46,3,50,0,10,True,15,460,750,False,1
2,True,False,50,3,65,0,9,True,10,450,650,False,1
2,True,False,54,3,40,0,12,True,15,648,600,False,1
2,True,False,40,2,50,1,14,False,10,560,500,True,1
2,True,False,30,1,40,0,4,True,6,120,240,False,0
2,True,False,50,3,35,0,9,True,5,450,175,False,0
2,True,False,28,1,30,0,10,False,6,280,180,True,0
2,True,False,34,1,53,0,11,True,6,374,318,False,0
2,True,False,55,3,40,0,9,False,2,495,80,False,0
2,True,False,20,0,40,0,9,False,2,180,80,True,0
1,False,True,19,0,32,0,10,False,5,190,160,True,0
2,True,False,21,0,35,0,10,False,4,210,140,True,0
2,False,True,39,2,20,0,10,False,1,390,20,False,0
2,True,False,43,2,40,0,9,True,6,387,240,False,1
3,True,False,33,1,40,0,9,False,1,297,40,True,0
2,False,True,26,1,40,0,10,False,4,260,160,True,0
2,True,False,45,2,40,1,16,True,17,720,680,False,1
2,False,True,31,1,65,0,10,False,1,310,65,True,0
2,True,False,32,1,60,0,3,True,6,96,360,False,0
5,True,False,60,4,50,0,9,True,10,540,500,False,0
2,True,False,41,2,40,0,9,True,3,369,120,False,1
2,True,False,21,0,20,0,10,False,1,210,20,True,0
2,False,True,27,1,36,0,10,False,4,270,144,False,0
2,True,False,33,1,40,0,3,False,2,99,80,False,0
2,True,False,43,2,40,0,9,True,6,387,240,False,0
2,True,False,27,1,40,0,7,True,6,189,240,False,1
5,True,False,18,0,40,0,6,False,5,108,200,True,0
5,True,False,48,3,40,0,10,True,15,480,600,False,1
2,True,False,37,2,50,0,4,False,15,148,750,False,0
2,True,False,58,4,40,0,9,True,3,522,120,False,0
2,True,False,57,4,40,0,8,True,4,456,160,False,1
3,False,True,42,2,40,1,13,False,4,546,160,True,1
2,True,False,24,0,40,0,9,False,4,216,160,True,0
2,True,False,26,1,15,1,13,False,1,338,15,True,0
10,True,False,43,2,50,0,9,False,6,387,300,False,0
2,True,False,34,1,40,0,7,True,6,238,240,False,0
2,False,True,38,2,40,1,13,True,15,494,600,False,0
5,True,False,51,3,45,0,7,True,5,357,225,False,1
1,False,True,31,1,45,0,9,True,5,279,225,False,0
5,False,True,49,3,35,1,16,True,17,784,595,False,1
2,False,True,26,1,40,1,13,False,4,338,160,True,0
2,False,True,28,1,20,0,9,False,4,252,80,False,0
2,True,False,22,0,37,0,10,True,10,220,370,False,0
2,True,False,26,1,40,0,9,False,6,234,240,False,0
2,True,False,45,2,40,0,5,True,1,225,40,False,1
2,False,True,39,2,40,0,10,False,15,390,600,False,0
2,True,False,23,0,40,0,9,True,10,207,400,False,0
1,True,False,62,4,8,0,9,True,5,558,40,False,0
3,True,False,42,2,60,1,13,True,17,546,1020,False,1
2,True,False,39,2,40,0,9,True,6,351,240,False,0
2,True,False,43,2,40,0,11,False,6,473,240,False,0
5,True,False,33,1,70,0,10,False,5,330,350,True,0
2,True,False,68,5,20,1,13,True,15,884,300,False,0
1,True,False,30,1,46,1,14,True,5,420,230,False,1
2,True,False,32,1,40,1,13,False,4,416,160,True,0
2,True,False,25,0,40,0,10,False,4,250,160,True,0
2,False,True,53,3,24,0,3,True,1,159,24,False,0
2,True,False,38,2,55,0,11,True,15,418,825,False,1
1,True,False,62,4,40,0,9,True,5,558,200,False,0
2,True,False,20,0,40,0,9,False,3,180,120,True,0
2,True,False,26,1,40,0,9,True,6,234,240,False,0
2,True,False,23,0,40,0,9,False,4,207,160,True,0
2,False,True,43,2,40,0,9,False,7,387,280,False,0
2,True,False,29,1,36,0,10,False,7,290,252,True,0
2,False,True,34,1,36,0,6,False,1,204,36,False,0
2,True,False,24,0,35,0,10,False,10,240,350,True,0
3,True,False,44,2,35,1,14,True,17,616,595,False,1
2,True,False,19,0,40,0,10,False,4,190,160,True,0
2,True,False,47,3,40,1,13,True,4,611,160,False,1
2,False,True,40,2,48,0,10,False,1,400,48,False,0
2,False,True,45,2,45,0,9,False,10,405,450,False,0
2,False,True,43,2,45,0,9,False,2,387,90,False,0
1,True,False,22,0,30,0,5,False,5,110,150,True,0
2,True,False,50,3,50,1,16,False,17,800,850,False,1
1,True,False,72,5,3,0,10,False,5,720,15,False,0
2,True,False,29,1,40,1,13,False,17,377,680,True,0
2,True,False,47,3,50,1,13,False,15,611,750,True,0
2,True,False,24,0,35,0,9,False,10,216,350,True,0
1,True,False,22,0,15,0,10,False,5,220,75,True,0
2,False,True,21,0,40,0,9,False,4,189,160,True,0
5,True,False,30,1,50,0,9,True,15,270,750,False,1
2,False,True,37,2,40,0,10,False,1,370,40,False,0
5,True,False,74,5,40,1,15,False,17,1110,680,False,0
5,True,False,70,5,70,0,10,True,5,700,350,False,0
2,True,False,27,1,40,0,11,True,6,297,240,False,0
3,False,True,32,1,46,1,13,False,4,416,184,False,0
2,True,False,30,1,50,0,7,True,2,210,100,False,0
3,True,False,29,1,56,0,11,False,7,319,392,False,0
2,True,False,18,0,40,0,7,False,2,126,80,True,0
2,True,False,31,1,40,0,9,True,6,279,240,False,1
2,True,False,39,2,70,0,10,True,7,390,490,False,0
2,False,True,21,0,30,0,10,False,1,210,30,True,0
2,True,False,31,1,38,0,9,True,4,279,152,False,0
3,True,False,33,1,40,0,10,True,7,330,280,False,0
2,True,False,39,2,70,1,15,False,17,585,1190,False,1
2,True,False,29,1,40,0,9,True,6,261,240,False,0
2,True,False,34,1,40,0,10,True,7,340,280,False,0
2,False,True,52,3,55,1,13,False,15,676,825,False,0
2,True,False,35,1,25,0,9,False,10,315,250,True,0
2,True,False,33,1,40,0,6,True,6,198,240,False,0
1,False,True,40,2,5,0,5,False,5,200,25,False,0
2,True,False,43,2,50,1,13,True,15,559,750,False,1
1,True,False,66,5,30,0,2,False,5,132,150,True,0
3,True,False,51,3,40,1,13,True,15,663,600,False,1
2,False,True,36,2,30,0,9,False,1,324,30,True,0
3,False,True,17,0,40,0,7,False,17,119,680,True,0
2,True,False,32,1,40,0,9,True,6,288,240,False,0
2,False,True,39,2,40,0,9,False,3,351,120,True,0
10,True,False,19,0,60,0,10,False,5,190,300,True,0
2,True,False,54,3,40,0,7,False,4,378,160,False,1
2,True,False,45,2,50,1,13,False,17,585,850,False,1
3,False,True,47,3,40,1,13,False,17,611,680,False,0
5,True,False,49,3,98,0,9,True,5,441,490,False,0
2,False,True,32,1,40,0,9,False,4,288,160,False,0
10,True,False,28,1,50,0,9,True,6,252,300,False,0
10,True,False,39,2,40,1,13,True,10,507,400,False,0
10,True,False,27,1,50,0,9,False,10,243,500,True,0
3,False,True,42,2,38,1,14,True,17,588,646,False,1
2,True,False,24,0,44,1,13,True,17,312,748,False,0
2,True,False,45,2,45,1,13,True,6,585,270,False,1
2,True,False,19,0,30,0,9,False,1,171,30,True,0
2,True,False,46,3,40,0,6,True,4,276,160,False,1
2,True,False,50,3,40,0,9,True,4,450,160,False,0
2,False,True,32,1,42,0,9,False,4,288,168,True,0
10,True,False,47,3,50,1,15,True,17,705,850,False,1
1,True,False,69,5,10,1,13,True,5,897,50,False,1
5,True,False,43,2,50,0,9,True,5,387,250,False,0
2,True,False,29,1,40,1,13,False,6,377,240,True,0
2,True,False,43,2,55,1,15,True,17,645,935,False,1
2,False,True,90,5,10,1,13,False,17,1170,170,True,0
2,False,True,41,2,50,1,15,True,15,615,750,False,1
2,True,False,24,0,36,0,1,False,5,24,180,True,0
2,True,False,24,0,50,0,10,False,5,240,250,True,0
2,False,True,24,0,53,0,10,False,1,240,53,True,0
2,False,True,35,1,42,0,9,True,4,315,168,False,1
2,True,False,30,1,40,1,13,False,4,390,160,True,0
2,False,True,46,3,40,1,13,False,15,598,600,False,0
3,False,True,19,0,30,0,10,False,4,190,120,True,0
2,True,False,39,2,35,0,5,False,6,195,210,False,0
2,True,False,43,2,40,0,9,True,4,387,160,False,0
2,False,True,35,1,40,0,9,False,4,315,160,True,0
2,False,True,65,4,24,0,9,False,10,585,240,False,0
2,True,False,34,1,40,0,9,False,6,306,240,False,0
2,True,False,41,2,40,0,11,True,10,451,400,False,0
5,True,False,24,0,60,0,10,False,5,240,300,True,0
2,True,False,24,0,35,0,9,False,1,216,35,True,0
10,False,True,34,1,45,1,14,False,15,476,675,True,1
2,True,False,33,1,40,0,9,True,10,297,400,False,1
2,True,False,37,2,38,0,9,False,3,333,114,True,0
5,True,False,39,2,60,0,9,True,4,351,240,False,1
2,False,True,58,4,25,0,9,False,1,522,25,False,0
5,True,False,36,2,35,0,9,True,6,324,210,False,0
2,False,True,33,1,40,0,10,True,7,330,280,False,0
3,True,False,42,2,55,1,14,True,17,588,935,False,0
2,True,False,31,1,40,0,10,False,7,310,280,True,0
2,True,False,57,4,40,0,9,False,6,513,240,False,0
2,True,False,67,5,40,0,9,True,7,603,280,False,1
2,True,False,23,0,40,0,9,False,6,207,240,False,0
2,True,False,35,1,40,0,10,True,17,350,680,False,0
2,True,False,43,2,55,1,13,True,17,559,935,False,1
5,True,False,39,2,60,0,10,True,5,390,300,False,0
2,True,False,36,2,40,0,9,False,6,324,240,True,0
3,False,True,29,1,13,0,12,False,1,348,13,False,0
2,True,False,25,0,40,0,9,False,2,225,80,True,0
2,True,False,54,3,45,0,6,False,4,324,180,False,1
2,True,False,24,0,44,0,9,True,6,216,264,False,0
10,True,False,50,3,60,1,13,True,10,650,600,False,1
2,True,False,70,5,50,0,6,True,3,420,150,False,0
2,True,False,61,4,48,1,13,False,10,793,480,False,1
2,True,False,51,3,40,1,13,True,15,663,600,False,0
5,True,False,38,2,70,1,14,True,5,532,350,False,0
2,False,True,51,3,40,0,9,False,17,459,680,False,1
2,True,False,28,1,40,0,9,False,1,252,40,True,0
5,True,False,66,5,25,1,15,True,17,990,425,False,1
10,True,False,57,4,60,0,9,False,5,513,300,False,1
10,True,False,44,2,50,1,13,True,10,572,500,False,1
2,False,True,29,1,40,0,10,False,4,290,160,True,0
2,False,True,21,0,40,0,10,False,10,210,400,True,0
2,True,False,42,2,43,0,6,True,6,252,258,False,1
2,True,False,74,5,50,1,15,True,17,1110,850,False,1
2,False,True,50,3,40,0,10,False,10,500,400,False,0
2,False,True,65,4,14,0,9,False,1,585,14,False,0
1,False,True,64,4,38,0,9,False,5,576,190,False,0
2,False,True,44,2,30,0,7,False,1,308,30,False,0
2,True,False,34,1,50,0,11,True,17,374,850,False,1
2,True,False,17,0,10,0,6,False,1,102,10,True,0
1,False,True,17,0,40,0,6,False,5,102,200,True,0
2,True,False,43,2,60,0,10,True,4,430,240,False,0
2,False,True,32,1,40,0,12,False,4,384,160,False,0
2,True,False,54,3,40,1,13,True,10,702,400,False,1
2,False,True,20,0,20,0,10,False,4,200,80,True,0
2,True,False,23,0,10,0,10,False,17,230,170,True,0
2,True,False,34,1,45,0,9,True,1,306,45,False,0
2,True,False,30,1,20,0,10,False,10,300,200,True,0
2,True,False,32,1,40,0,4,True,3,128,120,False,0
2,True,False,40,2,60,1,13,True,17,520,1020,False,1
2,True,False,28,1,40,0,10,False,6,280,240,True,0
2,True,False,44,2,45,0,9,True,6,396,270,False,1
3,False,True,29,1,35,0,11,True,7,319,245,False,1
2,True,False,28,1,50,1,16,False,17,448,850,True,0
2,True,False,37,2,40,0,10,True,15,370,600,False,0
10,True,False,56,4,40,0,10,True,6,560,240,False,0
2,True,False,27,1,40,1,13,False,17,351,680,True,0
2,False,True,34,1,20,0,9,False,3,306,60,False,0
2,True,False,37,2,40,0,9,False,6,333,240,False,0
5,True,False,66,5,40,1,13,True,10,858,400,False,1
2,True,False,19,0,30,0,9,False,17,171,510,True,0
2,False,True,60,4,40,0,11,False,17,660,680,False,0
5,True,False,54,3,30,0,10,True,4,540,120,False,0
2,True,False,47,3,40,0,9,True,6,423,240,False,1
2,True,False,47,3,48,0,10,False,17,470,816,False,1
10,True,False,48,3,60,0,11,True,6,528,360,False,0
1,True,False,57,4,60,0,9,True,5,513,300,False,0
10,True,False,50,3,50,0,10,True,15,500,750,False,1
2,False,True,62,4,25,0,5,False,1,310,25,False,0
2,True,False,45,2,40,0,10,True,1,450,40,False,0
3,True,False,55,3,40,0,9,True,2,495,80,False,0
2,False,True,62,4,32,0,9,False,10,558,320,False,0
2,True,False,25,0,40,0,6,True,3,150,120,False,0
2,False,True,49,3,38,0,7,False,15,343,570,False,0
2,False,True,32,1,40,0,10,False,7,320,280,True,0
2,True,False,25,0,40,0,9,False,2,225,80,True,0
2,True,False,39,2,50,0,10,True,3,390,150,False,0
3,True,False,27,1,50,0,10,True,15,270,750,False,0
2,True,False,43,2,40,0,9,True,1,387,40,False,1
2,False,True,30,1,40,0,9,False,1,270,40,False,0
2,False,True,21,0,20,0,10,False,10,210,200,True,0
2,False,True,33,1,40,1,15,True,15,495,600,False,1
2,True,False,33,1,50,0,10,False,4,330,200,True,0
2,False,True,33,1,38,0,7,False,4,231,152,True,0
2,False,True,70,5,35,0,4,False,1,280,35,False,0
2,True,False,25,0,42,0,10,False,1,250,42,True,0
2,True,False,17,0,25,0,7,False,1,119,25,True,0
2,True,False,20,0,40,0,10,False,5,200,200,True,0
2,True,False,19,0,35,0,10,False,1,190,35,True,0
2,True,False,71,5,40,0,10,True,15,710,600,False,1
2,True,False,31,1,40,0,12,True,15,372,600,False,0
2,True,False,26,1,55,1,13,True,10,338,550,False,0
2,True,False,52,3,40,1,14,True,15,728,600,False,0
2,False,True,26,1,40,1,13,False,15,338,600,True,0
2,True,False,38,2,45,0,9,False,3,342,135,False,0
2,True,False,25,0,40,0,10,False,1,250,40,True,0
2,False,True,22,0,9,1,13,False,17,286,153,True,0
2,True,False,48,3,40,0,10,True,7,480,280,False,1
2,True,False,53,3,40,0,9,True,6,477,240,False,1
5,True,False,30,1,50,0,12,False,6,360,300,False,0
2,True,False,44,2,60,0,10,True,6,440,360,False,1
2,True,False,32,1,56,1,13,True,17,416,952,False,1
5,True,False,59,4,20,0,7,True,6,413,120,False,0
2,False,True,49,3,40,0,10,False,2,490,80,False,0
1,True,False,65,4,40,0,9,True,5,585,200,False,0
2,True,False,31,1,50,0,9,False,6,279,300,True,1
2,True,False,53,3,40,0,3,True,6,159,240,False,1
2,True,False,44,2,40,0,5,False,3,220,120,True,0
2,True,False,36,2,55,1,13,True,17,468,935,False,1
2,False,True,36,2,40,0,9,False,10,324,400,True,0
2,True,False,37,2,50,0,5,True,3,185,150,False,1
1,True,False,63,4,54,1,13,True,5,819,270,False,1
10,False,True,67,5,30,0,9,True,17,603,510,False,1
2,True,False,29,1,40,1,13,False,10,377,400,True,0
2,True,False,52,3,40,0,9,False,10,468,400,False,0
2,True,False,37,2,40,0,9,True,6,333,240,False,0
2,False,True,21,0,40,0,10,False,1,210,40,True,0
2,False,True,36,2,38,0,10,False,15,360,570,False,0
2,False,True,24,0,30,0,9,False,3,216,90,True,0
2,True,False,31,1,40,0,9,False,15,279,600,True,0
2,False,True,54,3,35,0,9,False,4,486,140,False,0
2,True,False,44,2,40,1,13,True,7,572,280,False,0
2,True,False,18,0,30,0,10,False,2,180,60,True,0
2,False,True,41,2,40,0,9,True,4,369,160,False,0
10,False,True,37,2,70,1,14,False,15,518,1050,False,0
2,True,False,30,1,40,0,9,False,1,270,40,True,0
2,True,False,26,1,20,1,13,False,17,338,340,True,0
5,True,False,68,5,50,1,16,True,17,1088,850,False,0
2,True,False,31,1,40,0,10,True,10,310,400,False,0
2,True,False,48,3,40,0,9,False,6,432,240,False,0
1,True,False,80,5,8,0,9,True,5,720,40,False,0
2,True,False,26,1,40,0,10,True,3,260,120,False,0
2,True,False,63,4,40,0,5,True,4,315,160,False,0
2,True,False,19,0,20,0,10,False,3,190,60,True,0
1,False,True,30,1,30,0,10,False,5,300,150,True,0
10,True,False,42,2,60,0,9,True,10,378,600,False,0
2,True,False,64,4,40,0,12,True,1,768,40,False,1
2,True,False,32,1,40,1,13,False,4,416,160,True,0
2,True,False,50,3,47,0,9,True,6,450,282,False,0
2,True,False,73,5,40,0,9,True,5,657,200,False,0
2,False,True,32,1,40,1,13,False,17,416,680,True,0
2,True,False,53,3,45,0,10,True,4,530,180,False,1
2,True,False,58,4,40,1,13,False,10,754,400,False,0
3,True,False,37,2,40,0,10,True,6,370,240,False,1
2,True,False,24,0,15,0,10,False,6,240,90,True,0
2,True,False,53,3,50,1,13,True,15,689,750,False,1
2,False,True,23,0,40,0,10,False,15,230,600,True,0
1,False,True,42,2,40,0,12,False,5,504,200,True,0
2,False,True,30,1,40,0,9,True,15,270,600,False,0
2,False,True,38,2,35,1,13,False,1,494,35,True,0
2,True,False,28,1,40,0,9,False,6,252,240,True,0
2,False,True,19,0,20,0,8,False,1,152,20,True,0
2,True,False,45,2,40,0,9,True,3,405,120,False,0
2,True,False,26,1,40,1,13,False,4,338,160,True,0
2,False,True,33,1,40,0,5,False,10,165,400,True,0
2,True,False,29,1,50,0,9,False,5,261,250,True,0
2,False,True,54,3,55,1,14,True,15,756,825,False,1
2,False,True,23,0,50,0,10,False,15,230,750,True,0
10,True,False,43,2,55,0,9,True,10,387,550,False,1
2,False,True,37,2,30,0,5,False,2,185,60,True,0
2,True,False,31,1,40,0,4,True,1,124,40,False,0
10,True,False,56,4,40,0,8,True,15,448,600,False,0
2,True,False,25,0,40,0,7,False,6,175,240,True,0
2,False,True,17,0,25,0,7,False,1,119,25,True,0
2,False,True,37,2,68,0,9,False,4,333,272,False,0
2,True,False,60,4,40,0,11,True,7,660,280,False,0
2,False,True,59,4,40,1,13,False,15,767,600,False,0
2,True,False,59,4,40,0,9,True,6,531,240,False,1
5,True,False,46,3,40,1,15,True,17,690,680,False,1
1,True,False,28,1,16,0,9,True,5,252,80,False,0
1,True,False,33,1,40,0,9,False,5,297,200,True,0
2,True,False,24,0,50,0,9,False,6,216,300,True,0
2,False,True,29,1,40,0,9,True,1,261,40,False,1
5,False,True,33,1,99,0,11,False,1,363,99,False,0
1,True,False,29,1,40,0,9,True,5,261,200,False,0
2,True,False,23,0,40,0,10,False,7,230,280,True,0
2,True,False,20,0,25,0,10,False,4,200,100,True,0
2,False,True,60,4,44,0,9,False,1,540,44,False,0
2,False,True,44,2,35,0,6,False,10,264,350,True,0
2,True,False,18,0,25,0,9,False,4,162,100,True,0
2,False,True,52,3,40,0,8,False,1,416,40,True,0
2,True,False,31,1,45,0,9,False,6,279,270,False,0
2,False,True,30,1,55,1,13,False,17,390,935,False,1
2,True,False,33,1,40,0,9,True,2,297,80,False,0
2,False,True,20,0,32,0,10,False,1,200,32,True,0
1,False,True,27,1,35,1,13,True,5,351,175,False,1
2,False,True,33,1,50,0,11,False,4,363,200,False,0
2,False,True,25,0,35,0,9,False,1,225,35,True,0
2,False,True,63,4,20,0,9,False,6,567,120,False,0
5,True,False,63,4,35,0,10,False,15,630,525,False,0
2,False,True,43,2,30,0,9,False,10,387,300,False,0
2,False,True,58,4,40,0,7,False,3,406,120,False,0
1,False,True,70,5,35,0,11,False,5,770,175,False,0
2,False,True,35,1,40,0,11,False,4,385,160,True,1
2,True,False,42,2,55,0,10,True,15,420,825,False,1
3,True,False,20,0,25,0,10,False,7,200,175,True,0
2,True,False,35,1,40,0,9,False,6,315,240,False,0
2,True,False,62,4,40,0,5,True,15,310,600,False,0
2,False,True,41,2,50,0,9,False,6,369,300,False,0
5,False,True,43,2,35,1,13,True,17,559,595,False,0
2,True,False,19,0,40,0,8,False,3,152,120,True,0
2,False,True,46,3,40,0,9,False,4,414,160,True,0
2,True,False,47,3,50,1,13,True,17,611,850,False,1
5,True,False,36,2,40,1,13,True,15,468,600,False,1
2,False,True,45,2,40,0,12,False,4,540,160,True,0
2,True,False,48,3,30,0,6,True,6,288,180,False,0
2,False,True,29,1,40,0,12,False,4,348,160,True,0
2,True,False,48,3,40,1,13,True,15,624,600,False,1
2,False,True,36,2,25,0,9,False,10,324,250,False,0
2,True,False,58,4,40,0,7,True,6,406,240,False,0
2,False,True,43,2,40,0,9,False,4,387,160,True,0
2,True,False,59,4,4,1,13,True,6,767,24,False,0
2,True,False,42,2,40,1,13,True,15,546,600,False,0
2,True,False,33,1,40,0,11,True,7,363,280,False,1
2,True,False,23,0,40,0,10,False,0,230,0,True,0
2,True,False,21,0,25,0,10,False,2,210,50,True,0
2,False,True,48,3,40,0,3,False,3,144,120,False,0
3,True,False,32,1,40,0,9,True,6,288,240,False,0
2,True,False,31,1,50,0,10,True,4,310,200,False,1
3,False,True,66,5,40,1,14,False,17,924,680,False,0
3,True,False,23,0,32,1,13,False,4,299,128,True,0
2,False,True,52,3,35,0,10,True,4,520,140,False,1
2,True,False,17,0,15,0,7,False,2,119,30,True,0
2,True,False,35,1,43,0,10,True,10,350,430,False,1
2,True,False,39,2,55,1,16,True,17,624,935,False,1
1,False,True,21,0,10,0,10,False,5,210,50,True,0
2,False,True,24,0,40,0,10,False,4,240,160,True,0
2,True,False,45,2,84,0,9,True,1,405,84,False,1
2,True,False,25,0,50,0,9,False,6,225,300,True,0
2,True,False,29,1,40,1,13,False,17,377,680,True,0
